player,date,match_day,session_name,session_duration,distance_m,dist_over_time,HSR_abs_dist,HSR_rel_dist,hsr_rel_efforts,HSR_over_time,sprint_dist,sprint_count_85pct,sprint_count_95pct,max_speed,pct_max_velocity,profile_max_vel,player_load,pl_per_min,hmld_m,acc,decc,acc_plus_decc,acc_gt2,acc_gt3,decc_gt2,decc_gt3,hia,max_acc,max_dec,hr_exertion,energy,red_zone,RPE,TL
Erick Sánchez,2026-06-26,Other,Sesión 20 pretemporada  | Sesión 19 pretemporada ,237.183,8770.14,36.976258838112344,331.78000000000003,0,0,1.3988354983282951,0,3,0,26.24445,82.00365579302587,32.004,954.0877499999999,4.022580665562034,1085.62999,39,11,50,96,39,89,11,15,4.19666,-2.31307,0,605.8848,0,3,2862.26325
Franco Rossano,2026-06-26,Other,Sesión 20 pretemporada  | Sesión 19 pretemporada ,237.183,9119.94,38.45106942740416,435.32,0,0,1.8353760598356543,0,7,0,29.63897,87.5856087470449,33.84,879.68978,3.7089073837501005,1146.82,38,20,58,113,38,78,20,20,4.78498,-1.91507,0,737.3065,0,3,2639.06934
Henry Martín,2026-06-26,Other,Sesión 20 pretemporada  | Sesión 19 pretemporada ,237.183,8209.369999999999,34.61196628763444,231.68000000000004,0,0,0.9767985057951035,0,2,0,26.88204,79.7781339031339,33.696,837.61394,3.53150917224253,1027.1,38,22,60,107,38,86,22,30,4.58185,-2.01177,0,760.7184000000001,0,3,2512.8418199999996
Isaías Violante,2026-06-26,Other,Sesión 20 pretemporada  | Sesión 19 pretemporada ,237.183,10736.91,45.26846359140411,450.29999999999995,0,0,1.8985340433336284,4.79,12,1,30.38185,86.82513145861913,34.992,983.58407,4.146941686377185,1278.70999,52,20,72,128,52,96,20,25,4.67681,-2.52243,0,850.9494,0,3,2950.75221
José Raúl Zúñiga,2026-06-26,Other,Sesión 20 pretemporada  | Sesión 19 pretemporada ,237.183,8722.759999999998,36.776497472415805,267.22999999999996,0,0,1.126682772374074,0,5,0,27.01013,77.34859679266896,34.92,730.25287,3.0788583920432746,1014.45999,35,13,48,88,35,86,13,25,4.71726,-1.75943,0,804.5848000000001,0,3,2190.75861
Kevin Álvarez,2026-06-26,Other,Sesión 20 pretemporada  | Sesión 19 pretemporada ,237.183,9114.31,38.42733248167027,379.81,0,0,1.601337363976339,0,11,0,28.89249,82.56884430727024,34.992,796.78619,3.359373100095707,1207.65998,44,20,64,122,44,105,20,29,4.51919,-2.13,0,758.65843,0,3,2390.3585700000003
Miguel Vázquez,2026-06-26,Other,Sesión 20 pretemporada  | Sesión 19 pretemporada ,237.183,8177.51,34.47763962847253,137.61,0,0,0.5801849205044207,0,1,0,25.95667,76.37909016007532,33.984,872.71034,3.679480991470721,912.1099899999999,38,26,64,98,38,92,26,38,4.21691,-1.96182,0,758.8352000000001,0,3,2618.13102
Pato Salas,2026-06-26,Other,Sesión 20 pretemporada  | Sesión 19 pretemporada ,237.183,8373.900000000001,35.305650067669276,224.27000000000004,0,0,0.9455568063478413,0,1,0,25.95829,74.18349908550526,34.992,783.83015,3.30474844318522,1078.56001,53,38,91,109,53,110,38,28,4.46884,-1.63427,0,787.5296,0,3,2351.4904500000002
Ramón Juárez,2026-06-26,Other,Sesión 20 pretemporada  | Sesión 19 pretemporada ,237.183,7850.22,33.097734660578546,85.1,0,0,0.3587946859597863,0,0,0,23.27677,70.51002665697321,33.012,784.45213,3.307370806508055,819.97,28,21,49,110,28,86,21,21,4.2776,-1.06657,0,683.3115,0,3,2353.35639
Raphael Veiga,2026-06-26,Other,Sesión 20 pretemporada  | Sesión 19 pretemporada ,237.183,8220.539999999999,34.65906072526277,231.05999999999997,0,0,0.9741844904567358,0,3,0,27.36085,85.49196975378078,32.004,738.21511,3.1124284202493433,935.33,31,11,42,85,31,68,11,21,4.44805,-1.26914,0,654.0345,0,3,2214.64533
Thiago Espinosa,2026-06-26,Other,Sesión 19 pretemporada ,125.88416666666667,3060.18,24.309490867927522,175.09,0,0,1.3908818291948286,0,5,0,27.47299,76.31386111111111,36,374.32809,2.9735915160100883,435.74001000000004,24,8,32,40,24,24,8,22,4.38131,-1.95372,0,244.7158,0,3,1122.98427
Alan Cervantes,2026-06-27,Game,Sesión 21 amistoso ,92.96499999999999,10564,113.63416339482602,232.70000000000002,0,0,2.5030925617167754,0,3,0,26.97144,83.33778272154247,32.364,1038.10101,11.166578927553383,1268.59002,9,10,19,72,9,51,10,15,4.32614,-4.824,0,838.8408,0,3,3114.30303
Alexis Gutiérrez,2026-06-27,Game,Sesión 21 amistoso ,92.96499999999999,9389.990000000002,101.00564728661327,508.88999999999993,26.910000000000004,2,5.473995589738073,9.969999999999999,8,1,30.19985,93.20941358024693,32.4,992.7741699999999,10.67901005754854,1836.95001,25,32,57,133,25,111,32,19,3.97611,-4.17912,0,784.8273999999999,0,3,2978.32251
Cristian Borja,2026-06-27,Game,Sesión 21 amistoso ,92.96499999999999,8470.7,91.11708707578123,626.5400000000001,8.58,1,6.73952562792449,22.259999999999998,15,2,30.91465,90.9682497645951,33.984,899.93463,9.68035959769806,1309.5700000000002,27,20,47,76,27,75,20,20,4.0919,-4.95388,0,798.7096000000001,0,3,2699.80389
Dago Espinoza,2026-06-27,Game,Sesión 21 amistoso ,135.02183333333332,11070.29,81.98888821684396,865.48,28.79,3,6.409926295870669,64.57000000000001,21,4,34.29679,96.42597278452543,35.568,891.06716,6.599430166232375,1669.22,32,23,55,99,32,74,23,12,4.51253,-3.97387,0,1023.0488,0,3,2673.2014799999997
Emilio Lara,2026-06-27,Game,Sesión 21 amistoso ,135.02183333333332,11437.95,84.7118552431644,561.1800000000001,0,0,4.15621671063075,35.72,12,1,30.89641,85.82336111111111,36,1026.42478,7.601917072670965,1445.64997,26,29,55,122,26,93,29,30,4.02164,-3.98067,0,922.3998,0,3,3079.27434
Erick Sánchez,2026-06-27,Game,Sesión 21 amistoso ,92.96499999999999,9261.099999999999,99.61921153122142,454.99,0,0,4.894207497445276,0,8,0,27.78112,86.80514935633047,32.004,911.78638,9.807845748399936,1459.15002,25,39,64,98,25,103,39,16,3.89903,-5.45512,0,656.58,0,3,2735.35914
Henry Martín,2026-06-27,Game,Sesión 21 amistoso ,92.96499999999999,7897.9,84.95562846232454,364.76,0,0,3.9236271715161624,0,6,0,27.17256,80.6403133903134,33.696,719.60437,7.74059452482117,1247.73001,21,34,55,97,21,89,34,16,4.71996,-4.20412,0,749.7312,0,3,2158.81311
Isaías Violante,2026-06-27,Game,Sesión 21 amistoso ,92.96499999999999,8693.45,93.51315011025656,595.5999999999999,0,0,6.406712203517452,4.08,10,0,29.99264,85.71284865112027,34.992,705.8837599999999,7.5930055397192495,1447.40998,27,16,43,94,27,81,16,10,4.46449,-4.76258,0,704.08497,0,3,2117.65128
José Raúl Zúñiga,2026-06-27,Game,Sesión 21 amistoso ,90.5025,7620.969999999999,84.2072870915168,421.41,10.51,1,4.6563354603464,17.509999999999998,12,1,32.52348,93.13711340206184,34.92,584.2881199999999,6.456043976685726,1060.80997,20,10,30,69,20,52,10,14,4.35688,-3.46881,0,696.2592,0,3,1752.8643599999998
Kevin Álvarez,2026-06-27,Game,Sesión 21 amistoso ,92.96499999999999,8937.02,96.13316839670846,820.07,19.12,1,8.821276824611415,51.92,23,4,32.03853,91.55958504801099,34.992,697.11337,7.498664766309902,1829.59002,42,36,78,106,42,103,36,14,4.41862,-4.9661,0,767.5852600000001,0,3,2091.34011
Miguel Vázquez,2026-06-27,Game,Sesión 21 amistoso ,92.96499999999999,8896.81,95.70064002581617,381.72,0,0,4.10606142096488,0,6,0,28.75241,84.60572622410545,33.984,806.22091,8.67230581401603,1267.27997,25,33,58,82,25,100,33,21,4.20668,-5.08979,0,835.1888000000001,0,3,2418.66273
Pato Salas,2026-06-27,Game,Sesión 21 amistoso ,135.02183333333332,8081.759999999999,59.855208602065595,254.46999999999997,0,0,1.88465816022347,0,1,0,26.81674,76.63677411979882,34.992,760.56808,5.632926625446996,1158.87,26,28,54,106,26,98,28,38,4.36804,-3.75893,0,763.8088,0,3,2281.70424
Ramón Juárez,2026-06-27,Game,Sesión 21 amistoso ,92.96499999999999,7718.290000000001,83.02361103641157,303.74,0,0,3.2672511160114026,0,7,0,28.93019,87.635375015146,33.012,667.0199,7.174957241972787,1068.40998,15,14,29,82,15,70,14,11,3.91521,-3.28479,0,670.7062500000001,0,3,2001.0597
Raphael Veiga,2026-06-27,Game,Sesión 21 amistoso ,92.96499999999999,9516.349999999999,102.36486849889744,433.87,38,3,4.667025224546873,26.87,9,1,30.58076,95.55293088363955,32.004,824.8252600000001,8.87242790297424,1387.40003,20,27,47,97,20,91,27,17,3.86013,-4.13401,0,778.9558,0,3,2474.47578
Alan Cervantes,2026-06-28,Other,Sesión 24 Pretemporada | Sesión 23 Pretemporada | Sesion 22 Pretemporada,278.45,15136.74,54.36071107918836,290.25,0,0,1.0423774465792781,0,4,0,27.91498,86.2531825485107,32.364,1657.92828,5.954132806608009,2328.35001,32,62,94,222,32,180,62,157,4.08031,-1.30718,0,1239.6293,0,3,4973.78484
Alexis Gutiérrez,2026-06-28,Other,Sesión 24 Pretemporada | Sesión 23 Pretemporada | Sesion 22 Pretemporada,278.45,16233.899999999998,58.30095169689351,264.75,0,0,0.9507990662596517,0,4,0,26.04827,80.3958950617284,32.4,2013.26538,7.230258143293231,3086.46996,102,94,196,370,102,289,94,66,4.32018,-2.16682,0,1395.4395,0,3,6039.79614
Cristian Borja,2026-06-28,Other,Sesión 24 Pretemporada | Sesión 23 Pretemporada | Sesion 22 Pretemporada,278.45,13490.93,48.45009876099839,213.87,0,0,0.7680732627042558,0,2,0,26.16713,76.9983815913371,33.984,1748.62919,6.279867803914527,1772.2300200000002,54,35,89,202,54,175,35,36,4.47016,-1.55112,0,1271.2608,0,3,5245.887570000001
Dago Espinoza,2026-06-28,Other,Sesión 24 Pretemporada | Sesión 23 Pretemporada,182.38333333333333,12326.560000000001,67.58600018276525,426.76000000000005,0,0,2.339906789728594,2.2300000000000004,10,0,30.24115,85.0234761583446,35.568,1207.72059,6.621880233939504,2280.72002,79,56,135,220,79,174,56,32,4.63916,-1.68587,0,1199.392,0,3,3623.1617699999997
Emilio Lara,2026-06-28,Other,Sesión 24 Pretemporada | Sesion 22 Pretemporada,190.78333333333333,9135.74,47.885419760635976,126.37,0,0,0.6623744212457413,0,1,0,27.10994,75.30538888888888,36,1063.48903,5.574328802306281,1248.97003,35,52,87,162,35,123,52,327,3.91658,-1.84711,0,768.6721,0,3,3190.46709
Erick Sánchez,2026-06-28,Other,Sesión 24 Pretemporada | Sesión 23 Pretemporada | Sesion 22 Pretemporada,278.45,13636.330000000002,48.97227509427187,362.89,0,0,1.3032501346740888,0,7,0,28.21624,88.1647294088239,32.004,1607.11386,5.771642521098941,2200.42997,66,69,135,254,66,224,69,49,4.29885,-1.54091,0,982.3122000000001,0,3,4821.34158
Franco Rossano,2026-06-28,Other,Sesión 24 Pretemporada | Sesión 23 Pretemporada | Sesion 22 Pretemporada,278.45,14757.36,52.998240258574256,414.1,0,0,1.4871610702100917,0,8,0,26.08549,77.08478132387707,33.84,1626.79008,5.842305907703358,2533.60008,87,97,184,272,87,245,97,70,4.41645,-1.58803,0,1267.2492,0,3,4880.37024
Henry Martín,2026-06-28,Other,Sesión 24 Pretemporada | Sesión 23 Pretemporada | Sesion 22 Pretemporada,278.45,13381.22,48.05609624708206,168.13,0,0,0.6038067875740708,0,1,0,25.63968,76.0911680911681,33.696,1440.7808,5.174289100377088,1901.09996,61,67,128,254,61,194,67,112,4.5806,-1.5989,0,1282.2728,0,3,4322.3423999999995
Isaías Violante,2026-06-28,Other,Sesión 24 Pretemporada | Sesión 23 Pretemporada | Sesion 22 Pretemporada,278.45,15101.97,54.23584126414078,372.13,0,0,1.3364338301310827,0,6,0,26.33373,75.25643004115227,34.992,1480.68447,5.317595510863709,2016.47996,61,67,128,229,61,182,67,90,4.26246,-1.23407,0,1229.0142,0,3,4442.0534099999995
José Raúl Zúñiga,2026-06-28,Other,Sesión 24 Pretemporada | Sesión 23 Pretemporada | Sesion 22 Pretemporada,278.45,14554.03,52.268019393068776,210.17,0,0,0.7547854192853295,0,0,0,25.12831,71.95965063001145,34.92,1430.59001,5.137690824205423,2250.37004,78,63,141,269,78,235,63,84,4.21585,-1.54533,0,1403.2224,0,3,4291.77003
Kevin Álvarez,2026-06-28,Other,Sesión 24 Pretemporada | Sesión 23 Pretemporada | Sesion 22 Pretemporada,278.45,15414.18,55.3570838570659,380.03999999999996,0,0,1.3648410845753276,2.26,5,0,30.07799,85.95676154549612,34.992,1512.00804,5.430088130723648,2822.51999,107,110,217,305,107,263,110,113,4.75902,-1.73813,0,1359.42919,0,3,4536.02412
Miguel Vázquez,2026-06-28,Other,Sesión 24 Pretemporada | Sesión 23 Pretemporada | Sesion 22 Pretemporada,278.45,14041.980000000001,50.42908960316036,318.29999999999995,0,0,1.143113664930867,0,3,0,26.28769,77.35313677024482,33.984,1575.53616,5.658237241874664,2106.25996,54,72,126,209,54,219,72,190,4.31611,-2.01724,0,1351.584,0,3,4726.608480000001
Pato Salas,2026-06-28,Other,Sesión 24 Pretemporada | Sesión 23 Pretemporada | Sesion 22 Pretemporada,278.45,14748.81,52.967534566349435,258.76,0,0,0.9292871251571198,0,1,0,25.26913,72.21402034750801,34.992,1603.71171,5.759424349075238,2382.3500400000003,73,83,156,264,73,250,83,204,4.0114,-1.58858,0,1432.3272,0,3,4811.135130000001
Ramón Juárez,2026-06-28,Other,Sesión 24 Pretemporada | Sesión 23 Pretemporada | Sesion 22 Pretemporada,278.45,13860.97,49.77902675525229,321.83,0,0,1.1557909858143294,0,2,0,27.92416,84.58790742760208,33.012,1534.61546,5.511278362363082,2308.75995,73,67,140,260,73,219,67,285,4.58365,-1.75198,0,1247.21925,0,3,4603.84638
Raphael Veiga,2026-06-28,Other,Sesión 24 Pretemporada | Sesión 23 Pretemporada | Sesion 22 Pretemporada,278.45,14725.68,52.88446758843599,156.04000000000002,0,0,0.5603878613754715,0,2,0,27.25827,85.17144731908512,32.004,1565.07067,5.62065243311187,1926.41998,56,61,117,234,56,227,61,111,4.07903,-1.52172,0,1227.3751,0,3,4695.21201
Alan Cervantes,2026-06-29,Other,Sesión 25 Pretemporada,89.45,9230.72,103.19418669647847,246.69,0,0,2.757853549468977,0,3,0,28.1236,86.89778766530713,32.364,921.86371,10.305910676355506,1158.47003,8,10,18,75,8,49,10,11,4.10311,-2.0551,0,736.5953000000001,0,3,2765.59113
Alexis Gutiérrez,2026-06-29,Other,Sesión 25 Pretemporada,89.45,8979.17,100.38200111794298,457.19,0,0,5.111123532699832,0,6,0,26.91157,83.0604012345679,32.4,1067.82102,11.937630184460593,1733.09002,30,30,60,116,30,98,30,16,4.37763,-3.47698,0,745.1486,0,3,3203.46306
Cristian Borja,2026-06-29,Other,Sesión 25 Pretemporada,89.45,7451.75,83.30631637786473,501.08,8.44,1,5.601788708775852,13.43,13,1,31.36284,92.28707627118644,33.984,865.9964,9.681346003353829,1135.1399999999999,11,15,26,69,11,64,15,9,4.41787,-2.57609,0,691.1544,0,3,2597.9892
Dago Espinoza,2026-06-29,Other,Sesión 25 Pretemporada,89.45,8697.93,97.23789826718837,619.0799999999999,6.8999999999999995,1,6.9209614309670195,26.25,14,2,32.5241,91.44202654071076,35.568,785.44357,8.780811291224147,1397.44999,27,15,42,95,27,68,15,6,4.39544,-2.14203,0,814.328,0,3,2356.33071
Emilio Lara,2026-06-29,Other,Sesión 25 Pretemporada,89.45,8386.75,93.75908328675237,616.9800000000001,0,0,6.897484628283959,56.62,15,2,31.8516,88.47666666666667,36,770.3845,8.612459474566798,1352.66001,22,28,50,81,22,71,28,24,4.0927,-3.35756,0,688.1658,0,3,2311.1535
Erick Sánchez,2026-06-29,Other,Sesión 25 Pretemporada,89.45,8178.54,91.43141419787591,424.79,0,0,4.748910005589715,0,6,0,27.95949,87.3624859392576,32.004,926.38633,10.356470989379542,1312.54,16,18,34,79,16,81,18,12,4.06346,-4.00854,0,572.8128,0,3,2779.15899
Franco Rossano,2026-06-29,Other,Sesión 25 Pretemporada,89.45,4493.389999999999,50.233538289547226,190.67999999999998,0,0,2.131693683622135,9.979999999999999,4,1,30.20726,89.26495271867611,33.84,469.54418999999996,5.249236333147008,593.03999,13,20,33,51,13,44,20,9,4.21237,0,0,367.9144,0,3,1408.6325699999998
Henry Martín,2026-06-29,Other,Sesión 25 Pretemporada,89.45,6122.920000000001,68.45075461151482,221.45999999999998,0,0,2.4757965343767463,0,3,0,27.83365,82.60223765432099,33.696,610.79884,6.828382783678033,951.67002,18,20,38,77,18,71,20,14,4.06664,-2.98604,0,579.396,0,3,1832.3965200000002
Isaías Violante,2026-06-29,Other,Sesión 25 Pretemporada,89.45,8483.41,94.83968697596423,507.09000000000003,5.92,0,5.6689770821688095,41,13,3,31.64946,90.4477023319616,34.992,739.26504,8.264561654555617,1135.34997,21,17,38,69,21,57,17,11,3.82277,-2.34778,0,674.14242,0,3,2217.7951199999998
José Raúl Zúñiga,2026-06-29,Other,Sesión 25 Pretemporada,89.45,6578.5999999999995,73.54499720514254,335.5,6.8500000000000005,0,3.7506987143655675,15.93,9,1,31.43712,90.02611683848797,34.92,512.94678,5.73445254332029,891.0699999999999,24,13,37,56,24,46,13,6,4.61106,-2.43599,0,610.0392,0,3,1538.84034
Kevin Álvarez,2026-06-29,Other,Sesión 25 Pretemporada,89.45,7871.570000000001,87.99966461710453,355.59000000000003,0,0,3.9752934600335386,0,4,0,28.60437,81.7454561042524,34.992,646.6133,7.228768026830632,1199.50999,16,31,47,77,16,86,31,19,4.08383,-4.20531,0,660.11114,0,3,1939.8399
Miguel Vázquez,2026-06-29,Other,Sesión 25 Pretemporada,89.45,7573.82,84.67098937954164,216.84,0,0,2.424147568474008,0,3,0,27.99866,82.38777071563088,33.984,743.91733,8.316571604248184,903.22998,9,18,27,50,9,57,18,19,3.8918,-2.7641,0,694.2008000000001,0,3,2231.7519899999998
Pato Salas,2026-06-29,Other,Sesión 25 Pretemporada,89.45,8068.339999999999,90.19944102850754,97.41999999999999,0,0,1.089100055897149,0,2,0,26.37926,75.3865454961134,34.992,719.70307,8.045869983230855,958.41001000000006,5,14,19,60,5,69,14,10,3.14991,-3.10475,0,737.124,0,3,2159.10921
Ramón Juárez,2026-06-29,Other,Sesión 25 Pretemporada,89.45,6995.38,78.20435997764113,225.43,0,0,2.520178870877585,0,2,0,26.778,81.11595783351508,33.012,667.06282,7.457382001117943,788.37,13,11,24,50,13,46,11,10,4.27284,-2.00256,0,598.455,0,3,2001.1884599999998
Raphael Veiga,2026-06-29,Other,Sesión 25 Pretemporada,89.45,7339.15,82.04751257685858,240.05,0,0,2.683622135271101,0,6,0,27.84367,87.00059367579053,32.004,639.37168,7.147810844046953,843.13,9,8,17,63,9,53,8,12,3.61773,-2.40024,0,585.4548,0,3,1918.11504
Alan Cervantes,2026-07-02,Other,Sesión 26,100.5555,5942.11,59.092839277811755,440.92,0,0,4.384842201570278,0,6,0,27.65706,85.456247682610325,32.364,537.57341,5.346036865213738,1292.0200300000001,42,32,74,108,42,59,32,2,4.4723,-4.0795,0,506.6348,0,3,1612.72023
Alexis Gutiérrez,2026-07-02,Other,Sesión 26,100.5555,5445.15,54.150692900935304,606.3799999999999,4.75,1,6.030301674199819,0,10,0,29.31562,90.4803086419753,32.4,593.39535,5.901172486835629,1475.95997,68,52,120,147,68,102,52,13,4.39452,-4.8213,0,500.25849999999997,0,3,1780.18605
Cristian Borja,2026-07-02,Other,Sesión 26,100.5555,5568.51,55.37747810910393,410.48,0,0,4.082123802278344,0,8,0,29.18299,85.87273422787194,33.984,610.37476,6.070028591176018,1170.95998,42,40,82,94,42,85,40,5,4.29582,-4.74021,0,552.744,0,3,1831.12428
Dago Espinoza,2026-07-02,Other,Sesión 26,100.5555,5271.27,52.42149857541359,414.68,0,0,4.12389178115568,0,9,0,29.86277,83.95965474583896,35.568,468.81061,4.662207537131236,1112.89,63,42,105,104,63,83,42,10,4.79728,-4.63729,0,536.8488,0,3,1406.43183
Emilio Lara,2026-07-02,Other,Sesión 26,100.5555,5103.34,50.75147555330142,441.99,0,0,4.395483091427122,0,10,0,28.83014,80.08372222222222,36,470.05706999999995,4.674603278786342,1101.62004,57,40,97,108,57,68,40,8,4.44535,-3.45739,0,451.2249,0,3,1410.17121
Erick Sánchez,2026-07-02,Other,Sesión 26,100.5555,5283.15,52.539642287095184,419.15000000000003,13.899999999999999,2,4.168344844389417,0,8,0,29.44475,92.0033433320835,32.004,541.14291,5.381534674881037,1168.92002,57,39,96,109,57,82,39,9,4.151,-4.877,0,398.9658,0,3,1623.42873
Franco Rossano,2026-07-02,Other,Sesión 26,100.5555,4966.820000000001,49.39381734465047,476.66999999999996,0,0,4.740367259871414,0,10,0,29.43758,86.99048463356974,33.84,452.46999,4.499704044035384,1083.95998,65,45,110,99,65,76,45,10,4.80533,-5.08537,0,446.16110000000003,0,3,1357.40997
Henry Martín,2026-07-02,Other,Sesión 26,100.5555,5183.21,51.545763284952095,490.82,0,0,4.881085569660536,0,8,0,26.5125,78.68144586894587,33.696,503.19552999999996,5.004157206716688,1159.91002,70,45,115,106,70,77,45,26,4.50137,-4.21137,0,530.8432,0,3,1509.58659
Isaías Violante,2026-07-02,Other,Sesión 26,100.5555,6093.080000000001,60.5941992233145,652.07,3.47,0,6.484677615843988,18.57,11,1,31.34656,89.58207590306357,34.992,549.28299,5.462485791428615,1383.82997,68,51,119,119,68,85,51,9,4.82924,-5.13597,0,536.10033,0,3,1647.84897
José Raúl Zúñiga,2026-07-02,Other,Sesión 26,100.5555,5376.55,53.46848257927215,338.61,0,0,3.367394125632114,0,6,0,27.82761,79.68960481099656,34.92,427.56668,4.252046680688775,1132.8400199999999,54,36,90,103,54,77,36,5,4.44258,-3.72542,0,535.52,0,3,1282.7000400000002
Kevin Álvarez,2026-07-02,Other,Sesión 26,100.5555,5415.57,53.85652699255635,590.09,0,0,5.868301584697009,0,12,0,28.67984,81.96113397347965,34.992,422.33391,4.200008055253069,1312.50002,66,50,116,119,66,89,50,13,4.9453,-5.29816,0,505.13092,0,3,1267.00173
